CustomerLoyaltyID,Gender,Age,AffluenceGrade,LoyaltyCardTenure,OrganicsPurchaseCount,OrganicsPurchaseIndicator,TotalSpend
37506125,F,64.0,7.0,5.0,0,0,10000.0
37511382,F,75.0,9.0,8.0,0,0,23105.32
37512915,M,65.0,5.0,4.0,0,0,6000.0
37539490,F,62.0,6.0,5.0,0,0,1500.0
37540510,F,28.0,15.0,6.0,2,1,6053.35
37541028,F,53.0,10.0,6.0,0,0,1938.13
37542059,F,47.0,10.0,5.0,0,0,2000.0
37543098,F,63.0,5.0,8.0,0,0,25000.0
37546151,F,52.0,10.0,9.0,0,0,500.01
37548243,M,43.0,7.0,10.0,1,1,50.0
37557382,M,48.0,10.0,9.0,1,1,100.01
37565741,F,72.0,10.0,4.0,0,0,10000.0
37569046,F,58.0,11.0,19.0,1,1,7800.0
37577766,F,55.0,11.0,2.0,0,0,9000.0
37584908,F,59.0,5.0,7.0,0,0,18105.32
37591530,F,54.0,23.0,3.0,2,1,2500.0
37603295,F,38.0,5.0,5.0,0,0,600.0
37608360,F,66.0,5.0,4.0,0,0,1000.0
37611468,F,53.0,7.0,9.0,0,0,35000.0
37619604,F,59.0,9.0,4.0,0,0,5000.0
37639206,M,51.0,7.0,8.0,0,0,9000.0
37641308,F,62.0,5.0,5.0,0,0,6000.0
37650560,F,52.0,8.0,7.0,0,0,11000.0
37651583,M,60.0,11.0,32.0,0,0,11447.78
37657271,M,69.0,5.0,7.0,0,0,4489.63
37661910,M,78.0,9.0,2.0,0,0,6000.0
37662410,F,75.0,7.0,6.0,1,1,1505.11
37664456,M,63.0,6.0,8.0,0,0,300.0
37665460,M,69.0,11.0,18.0,0,0,12053.35
37682012,M,71.0,8.0,8.0,0,0,3000.0
37688177,F,71.0,5.0,20.0,0,0,4855.0
37695890,F,37.0,4.0,8.0,0,0,4800.0
37704580,F,71.0,8.0,6.0,0,0,6000.0
37720364,M,26.0,10.0,2.0,0,0,4500.0
37721921,M,78.0,13.0,9.0,1,1,3000.0
37728543,M,67.0,4.0,14.0,0,0,8000.0
37729043,F,52.0,9.0,5.0,0,0,2000.0
37734144,F,24.0,9.0,8.0,0,0,52.54
37735647,F,40.0,16.0,9.0,1,1,1000.0
37737208,M,62.0,8.0,2.0,0,0,5000.0
37737704,F,44.0,6.0,7.0,0,0,2035.1
37747165,F,57.0,7.0,4.0,0,0,1740.0
37747688,M,44.0,9.0,4.0,0,0,4035.56
37752851,F,38.0,7.0,7.0,0,0,11053.35
37774944,M,55.0,14.0,8.0,2,1,300.0
37779083,M,72.0,11.0,9.0,0,0,1000.0
37783706,F,65.0,10.0,8.0,0,0,3000.0
37790419,F,44.0,14.0,8.0,1,1,9000.0
37807320,F,47.0,8.0,8.0,1,1,3000.0
37810436,M,58.0,13.0,12.0,1,1,12000.0
37812552,F,48.0,9.0,10.0,0,0,50.0
37824909,F,63.0,9.0,2.0,0,0,77.79
37825417,F,59.0,8.0,2.0,0,0,6000.0
37832588,F,39.0,11.0,11.0,1,1,7802.36
37837156,F,58.0,6.0,4.0,0,0,6000.0
37844764,F,55.0,8.0,9.0,0,0,13116.5
37892130,F,50.0,7.0,11.0,0,0,6107.64
37893145,F,43.0,6.0,10.0,1,1,7652.67
37900907,F,41.0,15.0,8.0,1,1,2035.01
37918130,M,64.0,9.0,5.0,0,0,1000.0
37921815,F,72.0,4.0,5.0,0,0,50000.0
37928887,F,61.0,4.0,8.0,1,1,12000.0
37933511,F,46.0,10.0,4.0,0,0,420.0
37952940,M,49.0,10.0,8.0,0,0,12000.0
37953466,M,45.0,8.0,4.0,0,0,6053.34
37956074,F,57.0,5.0,8.0,0,0,420.01
37959154,F,63.0,6.0,9.0,0,0,3000.0
37966312,F,62.0,10.0,23.0,0,0,1000.0
37966827,F,30.0,7.0,4.0,1,1,4000.0
37969931,M,49.0,6.0,27.0,0,0,9000.0
37973998,F,54.0,7.0,9.0,0,0,500.0
37975583,M,62.0,7.0,3.0,0,0,2000.0
37982768,M,66.0,9.0,2.0,0,0,12000.0
37991465,F,64.0,10.0,5.0,0,0,3000.0
37993069,F,32.0,6.0,4.0,0,0,500.0
38005898,F,58.0,10.0,2.0,0,0,6000.0
38016687,F,58.0,8.0,2.0,0,0,6000.0
38030582,F,52.0,12.0,5.0,0,0,1000.0
38036203,M,70.0,5.0,4.0,0,0,6000.0
38043510,F,60.0,4.0,3.0,0,0,7500.0
38066005,M,59.0,5.0,12.0,0,0,7833.76
38074660,M,23.0,6.0,5.0,0,0,2000.0
38077325,M,46.0,10.0,11.0,0,0,420.0
38084518,M,68.0,9.0,13.0,1,1,8467.73
38095897,M,66.0,10.0,4.0,0,0,40000.0
38104020,F,59.0,9.0,5.0,0,0,3000.0
38107623,M,58.0,7.0,10.0,0,0,200.01
38109642,F,70.0,8.0,4.0,0,0,1000.0
38110144,M,71.0,8.0,3.0,0,0,7292.49
38126482,M,77.0,4.0,22.0,0,0,3000.0
38127560,M,51.0,7.0,13.0,0,0,5000.0
38131206,M,75.0,11.0,12.0,0,0,6053.82
38134230,F,35.0,15.0,4.0,1,1,1000.0
38150596,M,64.0,6.0,5.0,1,1,6000.0
38152653,F,41.0,7.0,4.0,0,0,480.0
38163574,F,55.0,13.0,5.0,0,0,4000.0
38163884,M,63.0,8.0,4.0,0,0,2500.01
38171003,F,53.0,12.0,8.0,0,0,14000.0
38174592,F,32.0,12.0,9.0,1,1,300.01
38175165,F,68.0,8.0,5.0,0,0,1000.0
38184164,M,59.0,8.0,8.0,0,0,3000.0
38188330,M,65.0,7.0,3.0,0,0,20643.53
38208136,M,76.0,8.0,4.0,0,0,2623.91
38214411,F,76.0,9.0,3.0,0,0,3000.0
38219600,F,71.0,13.0,12.0,1,1,5000.0
38222147,F,48.0,11.0,8.0,0,0,3000.0
38229257,F,31.0,9.0,4.0,0,0,420.0
38236890,F,61.0,15.0,3.0,1,1,4000.0
38237411,F,52.0,7.0,14.0,0,0,19000.0
38254855,M,76.0,5.0,16.0,0,0,4500.0
38256904,F,61.0,5.0,4.0,0,0,480.0
38262610,F,37.0,8.0,11.0,1,1,6653.35
38267833,F,60.0,9.0,20.0,0,0,5000.0
38273744,F,25.0,8.0,7.0,0,0,6105.32
38275879,F,45.0,10.0,5.0,0,0,2000.0
38287524,F,59.0,11.0,5.0,1,1,1200.0
38295934,F,60.0,9.0,6.0,0,0,4000.0
38309471,M,68.0,8.0,5.0,0,0,6000.0
38322524,F,51.0,10.0,3.0,0,0,3000.0
38325698,F,63.0,12.0,8.0,1,1,1100.0
38328271,M,72.0,5.0,5.0,0,0,12053.35
38329812,F,71.0,9.0,7.0,0,0,12056.7
38338013,F,57.0,11.0,2.0,0,0,6000.0
38340115,M,49.0,10.0,5.0,1,1,3000.0
38342142,F,74.0,3.0,5.0,0,0,6053.35
38352415,F,63.0,5.0,2.0,0,0,12000.0
38365576,M,47.0,6.0,16.0,0,0,255.7
38366084,F,49.0,11.0,9.0,0,0,6000.0
38371266,F,58.0,7.0,9.0,0,0,4085.03
38372785,M,61.0,10.0,8.0,0,0,600.0
38375849,M,49.0,10.0,3.0,0,0,35.0
38378996,F,51.0,8.0,6.0,0,0,5000.0
38384082,F,64.0,6.0,7.0,0,0,21105.32
38385143,M,35.0,11.0,10.0,2,1,3000.0
38386166,F,73.0,8.0,4.0,0,0,12000.0
38387189,M,34.0,7.0,9.0,0,0,900.0
38390910,F,56.0,9.0,4.0,0,0,18176.79
38394037,F,76.0,7.0,5.0,0,0,31000.0
38395572,F,41.0,10.0,9.0,1,1,300.0
38403958,F,51.0,6.0,4.0,0,0,2730.0
38414399,M,43.0,12.0,5.0,0,0,3536.48
38423185,M,59.0,10.0,8.0,0,0,9600.0
38429370,F,62.0,12.0,3.0,1,1,6000.0
38433040,F,75.0,5.0,8.0,1,1,5842.12
38434071,F,39.0,5.0,11.0,0,0,50.0
38449125,M,52.0,3.0,8.0,0,0,3000.0
38452487,F,42.0,9.0,2.0,1,1,6000.0
38465384,F,59.0,6.0,7.0,0,0,3260.0
38475258,F,66.0,6.0,6.0,0,0,5500.0
38479091,F,28.0,3.0,3.0,0,0,5000.0
38481509,F,64.0,8.0,9.0,0,0,300.0
38483510,M,63.0,9.0,9.0,0,0,500.0
38490699,F,47.0,7.0,11.0,0,0,600.0
38495828,M,46.0,7.0,5.0,0,0,6000.0
38496344,F,69.0,10.0,8.0,1,1,15088.81
38498401,F,56.0,7.0,8.0,0,0,7000.0
38502530,F,36.0,10.0,11.0,1,1,11500.0
38503065,F,55.0,9.0,7.0,0,0,18204.09
38512676,F,47.0,5.0,3.0,0,0,250.0
38522507,F,75.0,7.0,18.0,0,0,480.01
38525093,M,76.0,8.0,16.0,0,0,500.0
38528130,F,39.0,13.0,2.0,1,1,12000.0
38532685,F,71.0,10.0,5.0,1,1,1500.0
38535838,M,64.0,7.0,4.0,0,0,18000.0
38536877,F,52.0,7.0,4.0,0,0,6053.34
38541480,F,54.0,8.0,8.0,0,0,3000.0
38545779,M,60.0,11.0,9.0,0,0,12600.0
38551450,F,24.0,7.0,3.0,1,1,1000.0
38555073,F,61.0,8.0,8.0,0,0,6000.01
38556118,F,58.0,5.0,6.0,0,0,4000.0
38557157,F,66.0,6.0,2.0,0,0,6000.0
38572695,M,62.0,3.0,2.0,0,0,12000.0
38577824,M,54.0,9.0,4.0,0,0,12000.0
38590146,F,59.0,10.0,18.0,1,1,240.0
38590642,F,50.0,11.0,8.0,0,0,540.0
38596810,M,45.0,3.0,4.0,0,0,6053.34
38603981,F,43.0,14.0,4.0,0,0,600.0
38605070,M,70.0,8.0,8.0,0,0,1500.0
38608622,F,53.0,7.0,6.0,0,0,4000.0
38631900,M,68.0,14.0,6.0,0,0,8000.0
38633910,F,75.0,5.0,2.0,0,0,6000.0
38637460,M,62.0,7.0,5.0,0,0,4000.0
38641026,F,30.0,13.0,3.0,0,0,2500.0
38643592,F,45.0,13.0,4.0,0,0,2412.45
38655353,F,48.0,8.0,3.0,0,0,3000.0
38656880,M,32.0,7.0,11.0,1,1,3480.0
38657380,M,44.0,7.0,8.0,0,0,9053.35
38669362,F,67.0,9.0,8.0,0,0,9000.0
38673009,F,77.0,9.0,6.0,0,0,1000.0
38677160,M,72.0,5.0,27.0,0,0,60138.81
38679333,F,68.0,3.0,5.0,1,1,6000.0
38683942,F,47.0,9.0,8.0,0,0,2400.0
38685970,M,56.0,10.0,10.0,0,0,6053.35
38686976,F,49.0,6.0,9.0,1,1,1280.0
38693301,M,54.0,10.0,4.0,0,0,25500.0
38694332,F,27.0,6.0,3.0,1,1,3500.0
38697498,F,41.0,9.0,2.0,0,0,8500.0
38719629,M,53.0,6.0,11.0,0,0,9000.0
38733214,F,49.0,11.0,8.0,0,0,6000.0
38761676,F,51.0,4.0,14.0,0,0,2550.0
38764713,F,75.0,7.0,8.0,0,0,6105.32
38772414,M,78.0,8.0,19.0,0,0,750.0
38773933,F,62.0,8.0,11.0,1,1,7500.0
38774441,M,62.0,9.0,7.0,0,0,3000.0
38781723,M,42.0,9.0,9.0,0,0,300.0
38783769,F,35.0,11.0,8.0,0,0,1000.0
38791028,M,30.0,9.0,9.0,1,1,750.0
38791583,F,61.0,9.0,7.0,0,0,3000.0
38801538,F,38.0,13.0,4.0,1,1,3000.0
38803115,F,77.0,9.0,5.0,0,0,12000.0
38807196,F,66.0,7.0,5.0,1,1,6000.0
38811959,F,30.0,10.0,4.0,1,1,50.01
38829882,F,43.0,16.0,4.0,1,1,1500.0
38844717,F,74.0,3.0,3.0,0,0,20725.6
38857304,M,41.0,7.0,4.0,0,0,6000.0
38857843,F,56.0,6.0,4.0,0,0,3000.0
38867873,F,46.0,8.0,5.0,0,0,1000.0
38872567,F,72.0,7.0,18.0,0,0,500.0
38886487,F,77.0,8.0,6.0,0,0,50.0
38887025,F,42.0,11.0,5.0,1,1,600.01
38892193,F,76.0,7.0,23.0,0,0,3426.88
38894250,F,70.0,8.0,5.0,0,0,10000.0
38915630,F,54.0,8.0,16.0,0,0,10000.0
38929356,M,76.0,5.0,27.0,0,0,5567.74
38932969,F,48.0,6.0,4.0,0,0,13257.44
38943049,M,41.0,7.0,10.0,1,1,1350.0
38945670,M,66.0,12.0,4.0,1,1,10000.0
38947230,F,57.0,9.0,4.0,1,1,4000.0
38948750,F,67.0,7.0,8.0,0,0,2000.0
38956108,F,75.0,7.0,5.0,0,0,6000.0
38961250,F,76.0,8.0,7.0,0,0,12106.7
38978292,F,29.0,10.0,2.0,0,0,100.0
38980343,M,46.0,5.0,10.0,0,0,20.0
38988271,F,68.0,12.0,13.0,0,0,500.0
38989820,F,49.0,8.0,5.0,0,0,6000.0
38992910,F,78.0,10.0,2.0,1,1,6000.0
38994441,M,63.0,2.0,8.0,0,0,12158.67
39009960,F,57.0,12.0,6.0,0,0,2000.0
39016176,F,75.0,5.0,6.0,0,0,3083.82
39022443,F,70.0,9.0,2.0,0,0,12000.0
39027585,F,79.0,14.0,4.0,1,1,6053.34
39031167,F,36.0,11.0,13.0,0,0,3000.0
39033216,M,54.0,7.0,9.0,0,0,1000.0
39035359,F,26.0,12.0,3.0,1,1,75.0
39062895,F,37.0,19.0,4.0,3,1,1000.0
39065517,F,50.0,23.0,3.0,2,1,6000.0
39066572,M,59.0,22.0,4.0,2,1,10000.0
39070227,M,42.0,10.0,5.0,1,1,6000.0
39072327,F,77.0,12.0,24.0,0,0,10000.0
39073846,F,74.0,6.0,7.0,0,0,20000.01
39101556,F,31.0,7.0,5.0,0,0,1500.0
39110288,M,75.0,12.0,10.0,1,1,500.0
39112876,F,65.0,6.0,5.0,0,0,6000.0
39117541,M,67.0,10.0,2.0,0,0,3000.0
39118610,F,75.0,9.0,10.0,0,0,20000.0
39129507,F,48.0,13.0,10.0,1,1,7600.0
39131668,F,67.0,9.0,2.0,0,0,3000.0
39133830,M,37.0,7.0,6.0,0,0,6000.0
39140160,F,47.0,15.0,6.0,1,1,6053.35
39142252,M,40.0,7.0,8.0,1,1,2400.0
39153980,F,54.0,13.0,5.0,2,1,3000.0
39155567,F,78.0,8.0,4.0,0,0,5000.0
39159686,M,73.0,8.0,21.0,0,0,4500.0
39163527,F,66.0,12.0,4.0,0,0,11904.09
39165643,M,52.0,5.0,2.0,0,0,6000.0
39191610,F,44.0,6.0,5.0,0,0,2000.0
39202956,F,41.0,8.0,5.0,0,0,12000.0
39206498,F,62.0,7.0,3.0,0,0,20266.31
39206994,M,67.0,8.0,8.0,0,0,12106.0
39207508,F,46.0,9.0,5.0,0,0,12.0
39208016,M,75.0,8.0,4.0,0,0,15000.0
39213150,F,42.0,10.0,4.0,1,1,20050.0
39215217,M,70.0,10.0,16.0,0,0,6000.0
39218887,M,48.0,10.0,8.0,0,0,3000.0
39221560,F,45.0,11.0,4.0,0,0,600.0
39222639,M,64.0,9.0,13.0,1,1,6000.0
39228831,F,66.0,3.0,17.0,1,1,3000.0
39231484,F,60.0,9.0,4.0,1,1,240.0
39243148,F,69.0,6.0,8.0,0,0,8884.25
39251736,F,65.0,7.0,7.0,0,0,473.89
39270757,F,43.0,10.0,5.0,0,0,1500.0
39273837,M,30.0,9.0,4.0,0,0,750.0
39276437,F,63.0,9.0,6.0,0,0,3000.0
39279070,F,59.0,10.0,4.0,0,0,1000.0
39282682,F,65.0,8.0,2.0,0,0,6000.0
39290324,M,67.0,8.0,9.0,0,0,3000.0
39292351,F,49.0,9.0,8.0,0,0,300.0
39293870,M,70.0,11.0,2.0,1,1,6000.0
39323044,F,67.0,13.0,3.0,1,1,5000.0
39329930,F,62.0,7.0,4.0,0,0,8000.0
39330733,F,72.0,6.0,11.0,0,0,3220.0
39332612,F,67.0,5.0,7.0,0,0,6053.35
39337800,M,41.0,6.0,9.0,0,0,8180.0
39339897,M,74.0,9.0,5.0,0,0,3000.0
39340402,F,73.0,9.0,27.0,1,1,9053.35
39340933,M,49.0,9.0,5.0,0,0,3000.0
39345579,F,68.0,10.0,8.0,0,0,9000.0
39349795,F,43.0,13.0,2.0,0,0,3000.0
39360063,F,51.0,10.0,6.0,0,0,6000.0
39370484,F,65.0,12.0,11.0,1,1,6000.0
39374544,M,79.0,7.0,12.0,0,0,18500.0
39380641,F,54.0,8.0,2.0,0,0,600.0
39394960,F,57.0,10.0,8.0,2,1,2000.0
39409313,F,40.0,9.0,3.0,1,1,40.8
39410826,M,60.0,9.0,2.0,0,0,6000.0
39414910,M,60.0,10.0,3.0,0,0,20639.2
39417499,F,76.0,5.0,7.0,0,0,7000.0
39431297,M,52.0,13.0,7.0,0,0,2496.03
39431815,F,62.0,13.0,6.0,0,0,4900.0
39432811,F,66.0,10.0,2.0,0,0,6000.0
39434369,F,61.0,7.0,6.0,0,0,6000.0
39438534,F,62.0,5.0,5.0,1,1,6000.01
39442132,M,64.0,2.0,3.0,0,0,20610.51
39448408,F,70.0,9.0,5.0,0,0,3000.0
39451450,F,43.0,7.0,5.0,1,1,50.01
39451956,F,62.0,9.0,5.0,1,1,8200.0
39454980,F,47.0,7.0,8.0,1,1,3000.0
39466716,F,70.0,4.0,9.0,0,0,500.0
39470721,M,57.0,12.0,5.0,0,0,6000.0
39471264,F,55.0,6.0,4.0,0,0,6000.0
39475570,M,78.0,8.0,5.0,0,0,3289.08
39477149,M,77.0,3.0,2.0,0,0,12000.0
39481200,F,43.0,7.0,4.0,1,1,1020.0
39484390,F,35.0,11.0,5.0,1,1,1000.0
39488523,M,66.0,8.0,19.0,0,0,35042.92
39490080,F,31.0,7.0,5.0,0,0,1420.01
39493667,F,72.0,8.0,8.0,1,1,3000.0
39499835,M,66.0,14.0,12.0,0,0,3063.98
39507684,F,35.0,6.0,4.0,0,0,6000.0
39531976,F,43.0,13.0,7.0,1,1,6052.66
39544253,F,64.0,15.0,8.0,1,1,48069.4
39545276,F,49.0,9.0,4.0,0,0,5179.23
39555115,F,70.0,14.0,2.0,0,0,6000.0
39560275,F,53.0,8.0,2.0,0,0,15000.0
39562804,F,41.0,15.0,9.0,1,1,50.0
39566451,F,52.0,6.0,4.0,0,0,1860.0
39570149,F,48.0,7.0,24.0,1,1,6000.0
39571757,M,31.0,16.0,5.0,0,0,420.0
39576929,F,41.0,12.0,12.0,0,0,10884.25
39588137,M,48.0,3.0,5.0,0,0,1000.0
39599570,F,50.0,11.0,9.0,0,0,1000.0
39605759,F,38.0,9.0,5.0,0,0,3450.0
39614502,F,63.0,14.0,4.0,1,1,4830.76
39626462,F,37.0,8.0,9.0,1,1,500.01
39638622,F,71.0,10.0,8.0,0,0,2000.01
39661160,M,72.0,4.0,11.0,0,0,8000.0
39665786,M,63.0,5.0,5.0,0,0,6300.0
39672014,F,46.0,9.0,8.0,0,0,200.01
39674033,F,62.0,18.0,4.0,1,1,5000.0
39683881,F,44.0,5.0,5.0,1,1,6000.0
39691205,F,43.0,11.0,4.0,0,0,600.0
39693330,M,58.0,10.0,4.0,1,1,6000.0
39701073,F,28.0,9.0,4.0,1,1,1000.0
39708310,F,56.0,9.0,10.0,0,0,50.01
39716585,F,35.0,8.0,5.0,1,1,6000.0
39717107,M,56.0,7.0,21.0,0,0,5804.06
39724324,F,74.0,6.0,12.0,1,1,8875.0
39735156,F,58.0,10.0,7.0,0,0,3000.0
39754797,M,43.0,12.0,6.0,0,0,10200.0
39759950,M,69.0,5.0,5.0,0,0,6053.35
39762021,M,78.0,9.0,16.0,0,0,12000.0
39767325,M,63.0,8.0,3.0,1,1,6000.0
39768348,F,50.0,9.0,9.0,0,0,3000.0
39772493,M,55.0,4.0,12.0,0,0,6500.0
39774011,F,43.0,8.0,3.0,0,0,20724.34
39778149,F,29.0,5.0,4.0,0,0,4600.0
39792044,F,52.0,19.0,6.0,2,1,8500.0
39794608,M,69.0,11.0,8.0,0,0,20032.36
39805073,F,58.0,15.0,3.0,1,1,19992.01
39811383,M,71.0,5.0,4.0,0,0,18000.0
39831503,M,54.0,7.0,4.0,0,0,3500.0
39835541,M,64.0,7.0,11.0,0,0,5000.0
39844222,M,53.0,7.0,2.0,0,0,6000.0
39847833,M,46.0,12.0,5.0,0,0,2035.25
39855968,M,69.0,5.0,4.0,0,0,2000.0
39856980,F,48.0,8.0,8.0,0,0,3000.0
39866552,F,69.0,9.0,8.0,0,0,3000.0
39867087,M,58.0,9.0,5.0,1,1,5000.0
39881667,F,65.0,6.0,8.0,0,0,12000.0
39883848,M,48.0,5.0,9.0,0,0,50.0
39887622,F,66.0,4.0,8.0,0,0,8400.0
39896001,F,69.0,6.0,2.0,0,0,6000.0
39897571,M,79.0,8.0,6.0,0,0,1260.0
39899752,F,74.0,16.0,5.0,0,0,7000.0
39903431,M,75.0,11.0,7.0,0,0,6105.32
39917467,F,55.0,6.0,8.0,0,0,50.01
39928345,F,44.0,7.0,9.0,0,0,720.0
39931915,F,62.0,9.0,34.0,0,0,7000.0
39936992,F,38.0,5.0,18.0,1,1,1885.15
39945240,F,47.0,9.0,8.0,1,1,3000.0
39948761,M,59.0,7.0,2.0,0,0,6000.0
39954354,F,77.0,9.0,2.0,0,0,2500.0
39967952,M,77.0,10.0,22.0,1,1,6105.32
39972166,M,50.0,6.0,4.0,0,0,17035.88
39974223,F,66.0,7.0,9.0,0,0,50.0
39980401,F,55.0,11.0,15.0,2,1,20000.0
39982412,F,43.0,10.0,5.0,0,0,6000.0
39986671,F,62.0,7.0,14.0,0,0,4900.0
39988178,M,71.0,4.0,8.0,0,0,6000.01
39993252,F,50.0,14.0,13.0,2,1,9500.0
40003436,F,77.0,8.0,18.0,0,0,11790.27
40004955,F,72.0,15.0,3.0,0,0,26900.91
40009736,F,78.0,12.0,6.0,1,1,5000.0
40015140,M,49.0,10.0,5.0,0,0,5000.0
40016740,M,66.0,3.0,3.0,0,0,7500.0
40017267,M,71.0,4.0,27.0,0,0,1000.0
40017798,F,65.0,11.0,5.0,0,0,1000.0
40022341,F,28.0,11.0,10.0,1,1,600.0
40025502,F,59.0,12.0,9.0,2,1,10586.82
40029230,M,69.0,8.0,4.0,1,1,4000.0
40030760,F,50.0,10.0,6.0,0,0,1000.0
40032355,M,55.0,11.0,2.0,0,0,6000.0
40033378,F,79.0,9.0,12.0,0,0,6000.0
40041648,F,32.0,10.0,4.0,2,1,2000.0
40042172,F,58.0,8.0,4.0,0,0,6000.0
40046755,F,70.0,9.0,9.0,0,0,100.0
40051945,M,47.0,9.0,7.0,2,1,6053.35
40051953,F,67.0,4.0,3.0,0,0,21506.85
40061010,M,68.0,5.0,8.0,0,0,3052.66
40070729,F,49.0,6.0,6.0,1,1,5480.0
40072780,M,67.0,10.0,3.0,0,0,20666.88
40092749,F,60.0,6.0,3.0,0,0,20354.22
40096400,M,65.0,8.0,30.0,1,1,6053.35
40097910,M,66.0,9.0,8.0,0,0,6050.0
40119000,F,66.0,14.0,5.0,0,0,4000.0
40120580,M,35.0,5.0,9.0,0,0,300.0
40123652,F,31.0,9.0,8.0,0,0,2450.0
40128247,F,51.0,7.0,3.0,0,0,3000.0
40136444,F,64.0,11.0,11.0,1,1,3000.0
40141057,F,47.0,12.0,2.0,0,0,608.11
40151303,F,58.0,6.0,2.0,0,0,11700.0
40157590,F,65.0,7.0,9.0,0,0,22000.01
40158111,F,43.0,10.0,2.0,0,0,1500.0
40171452,F,53.0,9.0,4.0,0,0,420.0
40174508,M,58.0,8.0,5.0,0,0,2000.0
40179240,F,70.0,9.0,25.0,0,0,3000.0
40185895,M,47.0,8.0,8.0,0,0,50.01
40188940,F,70.0,11.0,10.0,0,0,3000.0
40208380,F,45.0,8.0,2.0,0,0,1000.0
40218637,F,72.0,13.0,7.0,0,0,9025.0
40241825,M,56.0,4.0,9.0,0,0,6000.0
40266348,F,61.0,8.0,12.0,0,0,4000.0
40272976,M,59.0,12.0,9.0,0,0,1000.0
40273980,F,51.0,10.0,8.0,2,1,3000.0
40286896,M,67.0,4.0,8.0,0,0,3000.0
40298703,M,61.0,5.0,4.0,0,0,1000.0
40308911,F,46.0,8.0,9.0,0,0,900.0
40324968,F,41.0,12.0,13.0,1,1,1000.0
40326928,M,67.0,7.0,5.0,0,0,10000.0
40333959,F,65.0,8.0,3.0,0,0,10000.0
40343598,F,58.0,8.0,6.0,1,1,7000.0
40347151,F,45.0,7.0,7.0,0,0,1200.0
40358250,F,60.0,9.0,26.0,0,0,1548.22
40361790,M,31.0,9.0,6.0,0,0,6000.0
40363815,F,46.0,12.0,2.0,0,0,50.0
40367411,F,71.0,9.0,5.0,0,0,12000.0
40368426,F,50.0,7.0,9.0,0,0,1017.55
40368949,F,71.0,14.0,7.0,0,0,3000.0
40369988,M,71.0,9.0,5.0,1,1,15000.0
40385568,M,79.0,6.0,5.0,0,0,6053.35
40386068,F,72.0,11.0,7.0,1,1,9000.0
40390308,F,75.0,5.0,8.0,1,1,12000.0
40390804,F,38.0,11.0,9.0,1,1,500.0
40400346,M,64.0,6.0,7.0,0,0,3000.0
40401865,F,61.0,12.0,8.0,0,0,1000.0
40406034,F,46.0,8.0,5.0,0,0,1500.0
40408592,M,70.0,12.0,3.0,0,0,11381.64
40409130,M,65.0,12.0,5.0,0,0,6315.0
40409637,F,35.0,14.0,5.0,1,1,600.0
40419195,F,68.0,6.0,8.0,1,1,9000.0
40423460,F,64.0,9.0,6.0,1,1,6053.34
40436480,M,72.0,10.0,8.0,0,0,9000.0
40440577,M,53.0,10.0,4.0,0,0,1500.0
40463909,M,79.0,7.0,7.0,0,0,3052.66
40470131,F,51.0,14.0,8.0,0,0,3000.0
40483926,M,66.0,9.0,2.0,0,0,12000.0
40484949,F,26.0,10.0,5.0,1,1,50.0
40495541,F,48.0,9.0,2.0,0,0,4000.0
40506730,F,71.0,6.0,5.0,0,0,15000.0
40508252,F,42.0,19.0,7.0,2,1,47000.0
40513353,M,68.0,4.0,5.0,0,0,6000.0
40519092,F,67.0,7.0,11.0,1,1,1750.0
40520104,M,70.0,9.0,5.0,0,0,2500.0
40522727,F,65.0,16.0,5.0,1,1,600.0
40536086,F,52.0,9.0,4.0,0,0,6000.0
40557911,M,61.0,6.0,8.0,0,0,6105.32
40571191,F,42.0,5.0,5.0,1,1,12444.84
40575910,M,54.0,9.0,7.0,0,0,2100.0
40577955,M,73.0,12.0,8.0,1,1,9000.0
40587152,F,51.0,5.0,12.0,0,0,34042.37
40588175,F,58.0,9.0,3.0,0,0,6000.0
40599649,F,51.0,8.0,6.0,0,0,12215.28
40603204,M,58.0,6.0,2.0,0,0,6000.0
40605363,M,30.0,13.0,9.0,1,1,1000.0
40607013,M,68.0,3.0,5.0,0,0,6000.0
40609695,M,60.0,10.0,9.0,0,0,15000.0
40614362,F,41.0,12.0,3.0,2,1,3000.0
40623094,F,78.0,10.0,4.0,1,1,10000.0
40628185,M,76.0,7.0,14.0,0,0,6000.0
40629327,F,51.0,18.0,6.0,2,1,636.57
40630449,M,58.0,10.0,5.0,0,0,11053.35
40633006,F,58.0,11.0,10.0,0,0,4620.0
40636617,F,61.0,11.0,4.0,0,0,5000.0
40641815,M,64.0,7.0,12.0,0,0,13195.7
40644016,F,66.0,8.0,7.0,0,0,600.01
40651004,M,63.0,8.0,2.0,0,0,6000.0
40668748,F,55.0,9.0,5.0,0,0,1000.0
40670653,M,55.0,3.0,7.0,0,0,5087.76
40680500,F,45.0,4.0,9.0,0,0,300.0
40682023,F,64.0,8.0,4.0,0,0,6545.51
40689354,F,49.0,6.0,5.0,0,0,3000.0
40698167,F,73.0,14.0,4.0,0,0,10000.0
40713794,F,51.0,7.0,4.0,0,0,3000.0
40721592,M,61.0,10.0,4.0,0,0,5000.0
40724265,F,67.0,8.0,6.0,0,0,4000.0
40728422,M,63.0,10.0,5.0,0,0,5000.0
40731598,F,49.0,5.0,8.0,0,0,1800.0
40745696,M,56.0,5.0,5.0,0,0,1000.01
